Account ID,Policy ID,Peril,Line of Business,Product Line,Branch,Underwriter,Expiration Date,Premium,Limit,Layer Amount,Attachment Point,Blanket/Minimum Deductible,Maximum Deductible,
7884,2294,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1267.946,"40,000","40,000",0,"1,000",0,7884
7885,2295,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2225.953,"30,000","30,000",0,"1,000",0,7885
7886,2296,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1157.785,"19,000","19,000",0,"1,000",0,7886
7887,2297,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1634.52,"15,000","15,000",0,"1,000",0,7887
7888,2298,Earthquake,residential,ho3,pacific,Lisa,4/30/13,928.551,"34,000","34,000",0,"1,000",0,7888
7889,2299,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3600.828,"30,000","30,000",0,"1,000",0,7889
7890,2300,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1704.264,"52,000","52,000",0,"1,000",0,7890
7891,2301,Earthquake,residential,ho3,pacific,Lisa,4/30/13,705.96,"40,000","40,000",0,"1,000",0,7891
7892,2302,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1553.112,"40,000","40,000",0,"1,000",0,7892
7893,2303,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1751.42,"30,000","30,000",0,"1,000",0,7893
7894,2304,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2040.063,"19,000","19,000",0,"1,000",0,7894
7895,2305,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1828.822,"15,000","15,000",0,"1,000",0,7895
7896,2306,Earthquake,residential,ho3,pacific,Lisa,4/30/13,903.175,"24,000","24,000",0,"1,000",0,7896
7897,2307,Earthquake,residential,ho3,pacific,Jacob,4/30/13,689.77,"20,000","20,000",0,"1,000",0,7897
7898,2308,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1558.74,"52,000","52,000",0,"1,000",0,7898
7899,2309,Earthquake,residential,ho3,pacific,Jacob,4/30/13,777.26,"40,000","40,000",0,"1,000",0,7899
7900,2310,Earthquake,residential,ho3,pacific,Jacob,4/30/13,772.42,"19,000","19,000",0,"1,000",0,7900
7901,2311,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1727.208,"15,000","15,000",0,"1,000",0,7901
7902,2312,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1301.385,"19,000","19,000",0,"1,000",0,7902
7903,2313,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1485.828,"15,000","15,000",0,"1,000",0,7903
7904,2314,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1055.496,"36,000","36,000",0,"1,000",0,7904
7905,2315,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2146.344,"30,000","30,000",0,"1,000",0,7905
7906,2316,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1609.758,"26,000","26,000",0,"1,000",0,7906
7907,2317,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2593.499,"20,000","20,000",0,"1,000",0,7907
7908,2318,Earthquake,residential,ho3,pacific,Lisa,4/30/13,983.741,"19,000","19,000",0,"1,000",0,7908
7909,2319,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2032.717,"15,000","15,000",0,"1,000",0,7909
7910,2320,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1590.822,"72,000","72,000",0,"1,000",0,7910
7911,2321,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1555.764,"60,000","60,000",0,"1,000",0,7911
7912,2322,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1591.25,"33,000","33,000",0,"1,000",0,7912
7913,2323,Earthquake,residential,ho3,pacific,Lisa,4/30/13,738.35,"25,000","25,000",0,"1,000",0,7913
7914,2324,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1788.62,"19,000","19,000",0,"1,000",0,7914
7915,2325,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1577.583,"15,000","15,000",0,"1,000",0,7915
7916,2326,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2595.036,"36,000","36,000",0,"1,000",0,7916
7917,2327,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1883.25,"30,000","30,000",0,"1,000",0,7917
7918,2328,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1749.794,"34,000","34,000",0,"1,000",0,7918
7919,2329,Earthquake,residential,ho3,pacific,Jacob,4/30/13,858.25,"30,000","30,000",0,"1,000",0,7919
7920,2330,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1293.278,"33,000","33,000",0,"1,000",0,7920
7921,2331,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1958.424,"25,000","25,000",0,"1,000",0,7921
7922,2332,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2022.174,"26,000","26,000",0,"1,000",0,7922
7923,2333,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1089.396,"20,000","20,000",0,"1,000",0,7923
7924,2334,Earthquake,residential,ho3,pacific,Lisa,4/30/13,865.172,"47,000","47,000",0,"1,000",0,7924
7925,2335,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2381.2,"35,000","35,000",0,"1,000",0,7925
7926,2336,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1917.264,"40,000","40,000",0,"1,000",0,7926
7927,2337,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2644.86,"30,000","30,000",0,"1,000",0,7927
7928,2338,Earthquake,residential,ho3,pacific,Jacob,4/30/13,930.876,"24,000","24,000",0,"1,000",0,7928
7929,2339,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1310.61,"20,000","20,000",0,"1,000",0,7929
7930,2340,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2527.379,"19,000","19,000",0,"1,000",0,7930
7931,2341,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1757.43,"15,000","15,000",0,"1,000",0,7931
7932,2342,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1871.712,"24,000","24,000",0,"1,000",0,7932
7933,2343,Earthquake,residential,ho3,pacific,Jacob,4/30/13,985.188,"20,000","20,000",0,"1,000",0,7933
7934,2344,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2220.048,"40,000","40,000",0,"1,000",0,7934
7935,2345,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1575.67,"30,000","30,000",0,"1,000",0,7935
7936,2346,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2501.61,"19,000","19,000",0,"1,000",0,7936
7937,2347,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2693.46,"15,000","15,000",0,"1,000",0,7937
7938,2348,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2242.475,"40,000","40,000",0,"1,000",0,7938
7939,2349,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2333.21,"30,000","30,000",0,"1,000",0,7939
7940,2350,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2182.84,"24,000","24,000",0,"1,000",0,7940
7941,2351,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3136.5,"20,000","20,000",0,"1,000",0,7941
7942,2352,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2455.464,"26,000","26,000",0,"1,000",0,7942
7943,2353,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2337.768,"20,000","20,000",0,"1,000",0,7943
7944,2354,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2698.704,"19,000","19,000",0,"1,000",0,7944
7945,2355,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2084.544,"15,000","15,000",0,"1,000",0,7945
7946,2356,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2254.329,"19,000","19,000",0,"1,000",0,7946
7947,2357,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1292.856,"15,000","15,000",0,"1,000",0,7947
7948,2358,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2908.926,"19,000","19,000",0,"1,000",0,7948
7949,2359,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2477.974,"15,000","15,000",0,"1,000",0,7949
7950,2360,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1514.072,"38,000","38,000",0,"1,000",0,7950
7951,2361,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2249.676,"30,000","30,000",0,"1,000",0,7951
7952,2362,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3011.769,"33,000","33,000",0,"1,000",0,7952
7953,2363,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3319.2,"25,000","25,000",0,"1,000",0,7953
7954,2364,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2232.504,"24,000","24,000",0,"1,000",0,7954
7955,2365,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2101.28,"20,000","20,000",0,"1,000",0,7955
7956,2366,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2310.572,"26,000","26,000",0,"1,000",0,7956
7957,2367,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3282.076,"20,000","20,000",0,"1,000",0,7957
7958,2368,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2029.104,"19,000","19,000",0,"1,000",0,7958
7959,2369,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1097.48,"15,000","15,000",0,"1,000",0,7959
7960,2370,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1747.677,"26,000","26,000",0,"1,000",0,7960
7961,2371,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2491.584,"20,000","20,000",0,"1,000",0,7961
7962,2372,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2728.7,"19,000","19,000",0,"1,000",0,7962
7963,2373,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2740.8,"15,000","15,000",0,"1,000",0,7963
7964,2374,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1362.3,"19,000","19,000",0,"1,000",0,7964
7965,2375,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1780.015,"15,000","15,000",0,"1,000",0,7965
7966,2376,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1220.063,"26,000","26,000",0,"1,000",0,7966
7967,2377,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2989.728,"20,000","20,000",0,"1,000",0,7967
7968,2378,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1418.355,"26,000","26,000",0,"1,000",0,7968
7969,2379,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2652.705,"20,000","20,000",0,"1,000",0,7969
7970,2380,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1641.367,"26,000","26,000",0,"1,000",0,7970
7971,2381,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1742.112,"20,000","20,000",0,"1,000",0,7971
7972,2382,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2806.7,"26,000","26,000",0,"1,000",0,7972
7973,2383,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1577.688,"20,000","20,000",0,"1,000",0,7973
7974,2384,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2389.359,"26,000","26,000",0,"1,000",0,7974
7975,2385,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2030.184,"20,000","20,000",0,"1,000",0,7975
7976,2386,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1917.396,"26,000","26,000",0,"1,000",0,7976
7977,2387,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1917.396,"20,000","20,000",0,"1,000",0,7977
7978,2388,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1277.595,"31,000","31,000",0,"1,000",0,7978
7979,2389,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3299.492,"25,000","25,000",0,"1,000",0,7979
7980,2390,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1114.96,"19,000","19,000",0,"1,000",0,7980
7981,2391,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2466.156,"15,000","15,000",0,"1,000",0,7981
7982,2392,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1463.059,"19,000","19,000",0,"1,000",0,7982
7983,2393,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1190.496,"15,000","15,000",0,"1,000",0,7983
7984,2394,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2077.8,"40,000","40,000",0,"1,000",0,7984
7985,2395,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1837.44,"30,000","30,000",0,"1,000",0,7985
7986,2396,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1376.736,"17,000","17,000",0,"1,000",0,7986
7987,2397,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2979.938,"15,000","15,000",0,"1,000",0,7987
7988,2398,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1989.832,"33,000","33,000",0,"1,000",0,7988
7989,2399,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2998.575,"25,000","25,000",0,"1,000",0,7989
7990,2400,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3238.461,"24,000","24,000",0,"1,000",0,7990
7991,2401,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2398.86,"20,000","20,000",0,"1,000",0,7991
7992,2402,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1919.088,"26,000","26,000",0,"1,000",0,7992
7993,2403,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1439.316,"20,000","20,000",0,"1,000",0,7993
7994,2404,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2044.656,"19,000","19,000",0,"1,000",0,7994
7995,2405,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2496.274,"15,000","15,000",0,"1,000",0,7995
7996,2406,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1494.975,"29,000","29,000",0,"1,000",0,7996
7997,2407,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1526.13,"25,000","25,000",0,"1,000",0,7997
7998,2408,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1046.68,"24,000","24,000",0,"1,000",0,7998
7999,2409,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1434.846,"20,000","20,000",0,"1,000",0,7999
8000,2410,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3504.93,"24,000","24,000",0,"1,000",0,8000
8001,2411,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3164.857,"20,000","20,000",0,"1,000",0,8001
8002,2412,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1842.562,"44,000","44,000",0,"1,000",0,8002
8003,2413,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1409.639,"40,000","40,000",0,"1,000",0,8003
8004,2414,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1525.668,"19,000","19,000",0,"1,000",0,8004
8005,2415,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1652.807,"15,000","15,000",0,"1,000",0,8005
8006,2416,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2269.474,"26,000","26,000",0,"1,000",0,8006
8007,2417,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1496.892,"20,000","20,000",0,"1,000",0,8007
8008,2418,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2103.427,"19,000","19,000",0,"1,000",0,8008
8009,2419,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1874.304,"15,000","15,000",0,"1,000",0,8009
8010,2420,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1868.674,"24,000","24,000",0,"1,000",0,8010
8011,2421,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1215.082,"20,000","20,000",0,"1,000",0,8011
8012,2422,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3373.056,"26,000","26,000",0,"1,000",0,8012
8013,2423,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3977.04,"20,000","20,000",0,"1,000",0,8013
8014,2424,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3977.04,"26,000","26,000",0,"1,000",0,8014
8015,2425,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3446.768,"20,000","20,000",0,"1,000",0,8015
8016,2426,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2727.08,"19,000","19,000",0,"1,000",0,8016
8017,2427,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1747.26,"15,000","15,000",0,"1,000",0,8017
8018,2428,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3444.69,"26,000","26,000",0,"1,000",0,8018
8019,2429,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2066.058,"20,000","20,000",0,"1,000",0,8019
8020,2430,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3367.338,"19,000","19,000",0,"1,000",0,8020
8021,2431,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2594.484,"15,000","15,000",0,"1,000",0,8021
8022,2432,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2959.249,"19,000","19,000",0,"1,000",0,8022
8023,2433,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1925.385,"15,000","15,000",0,"1,000",0,8023
8024,2434,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2955.392,"19,000","19,000",0,"1,000",0,8024
8025,2435,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2686.72,"15,000","15,000",0,"1,000",0,8025
8026,2436,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3572.37,"45,000","45,000",0,"1,000",0,8026
8027,2437,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1231.076,"35,000","35,000",0,"1,000",0,8027
8029,2439,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1857.691,"15,000","15,000",0,"1,000",0,8029
8030,2440,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1482.734,"61,000","61,000",0,"1,000",0,8030
8031,2441,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2475.2,"45,000","45,000",0,"1,000",0,8031
8032,2442,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2835.819,"24,000","24,000",0,"1,000",0,8032
8033,2443,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2054.22,"20,000","20,000",0,"1,000",0,8033
8034,2444,Earthquake,residential,ho3,pacific,Lisa,4/30/13,4083.1,"26,000","26,000",0,"1,000",0,8034
8035,2445,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2441.8,"20,000","20,000",0,"1,000",0,8035
8036,2446,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3109.302,"26,000","26,000",0,"1,000",0,8036
8037,2447,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3310.413,"20,000","20,000",0,"1,000",0,8037
8038,2448,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1706.094,"26,000","26,000",0,"1,000",0,8038
8039,2449,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1970.224,"20,000","20,000",0,"1,000",0,8039
8040,2450,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4301.85,"27,000","27,000",0,"1,000",0,8040
8041,2451,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2750.754,"25,000","25,000",0,"1,000",0,8041
8042,2452,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2228.384,"31,000","31,000",0,"1,000",0,8042
8043,2453,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2606.321,"25,000","25,000",0,"1,000",0,8043
8044,2454,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1404.16,"19,000","19,000",0,"1,000",0,8044
8045,2455,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1868.715,"15,000","15,000",0,"1,000",0,8045
8046,2456,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1973.636,"19,000","19,000",0,"1,000",0,8046
8047,2457,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2537.532,"15,000","15,000",0,"1,000",0,8047
8048,2458,Earthquake,residential,ho3,pacific,Jacob,4/30/13,1764.528,"26,000","26,000",0,"1,000",0,8048
8049,2459,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3799.224,"20,000","20,000",0,"1,000",0,8049
8050,2460,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3745.321,"17,000","17,000",0,"1,000",0,8050
8051,2461,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2304.504,"15,000","15,000",0,"1,000",0,8051
8052,2462,Earthquake,residential,ho3,pacific,Lisa,4/30/13,1529.856,"19,000","19,000",0,"1,000",0,8052
8053,2463,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3455.52,"15,000","15,000",0,"1,000",0,8053
8054,2464,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3808.47,"19,000","19,000",0,"1,000",0,8054
8055,2465,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2411.233,"15,000","15,000",0,"1,000",0,8055
8056,2466,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3551.072,"19,000","19,000",0,"1,000",0,8056
8057,2467,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2019.888,"15,000","15,000",0,"1,000",0,8057
8058,2468,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2272.374,"24,000","24,000",0,"1,000",0,8058
8059,2469,Earthquake,residential,ho3,pacific,Wayne,4/30/13,1702.176,"20,000","20,000",0,"1,000",0,8059
8060,2470,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4624.081,"19,000","19,000",0,"1,000",0,8060
8061,2471,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2471.197,"15,000","15,000",0,"1,000",0,8061
8062,2472,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2362.704,"19,000","19,000",0,"1,000",0,8062
8063,2473,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4447.77,"15,000","15,000",0,"1,000",0,8063
8064,2474,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3419.416,"19,000","19,000",0,"1,000",0,8064
8569,2602,Earthquake,residential,ho3,gulf,Jacob,4/30/13,2086.32,"25,000","25,000",0,"1,000",0,8569
8570,2603,Earthquake,residential,ho3,gulf,Wayne,4/30/13,5175.6,"19,000","19,000",0,"1,000",0,8570
8571,2604,Earthquake,residential,ho3,gulf,Lisa,4/30/13,5686.954,"15,000","15,000",0,"1,000",0,8571
8572,2605,Earthquake,residential,ho3,gulf,Jacob,4/30/13,5540.148,"19,000","19,000",0,"1,000",0,8572
8573,2606,Earthquake,residential,ho3,gulf,Jacob,4/30/13,2512.79,"15,000","15,000",0,"1,000",0,8573
8574,2607,Earthquake,residential,ho3,gulf,Jacob,4/30/13,2385.93,"26,000","26,000",0,"1,000",0,8574
8575,2608,Earthquake,residential,ho3,gulf,Jacob,4/30/13,5231.71,"20,000","20,000",0,"1,000",0,8575
8576,2609,Earthquake,residential,ho3,gulf,Lisa,4/30/13,2520.528,"35,800","35,800",0,"1,000",0,8576
8577,2610,Earthquake,residential,ho3,gulf,Jacob,4/30/13,6411.177,"27,000","27,000",0,"1,000",0,8577
8578,2611,Earthquake,residential,ho3,gulf,Jacob,4/30/13,5907.725,"720,000","720,000",0,0,0,8578
8579,2612,Earthquake,residential,ho3,gulf,Jacob,4/30/13,3096.792,"540,000","540,000",0,0,0,8579
8580,2613,Earthquake,residential,ho3,gulf,Lisa,4/30/13,4908.84,"531,000","531,000",0,0,0,8580
8581,2614,Earthquake,residential,ho3,gulf,Jacob,4/30/13,3186.469,"900,000","900,000",0,0,0,8581
8582,2615,Earthquake,residential,ho3,gulf,Jacob,4/30/13,5971.099,"634,000","634,000",0,0,0,8582
8583,2616,Earthquake,residential,ho3,gulf,Wayne,4/30/13,3303.521,"1,740,000","1,740,000",0,0,0,8583
8584,2617,Earthquake,residential,ho3,gulf,Wayne,4/30/13,5883.111,"721,175","721,175",0,0,0,8584
8585,2618,Earthquake,residential,ho3,gulf,Wayne,4/30/13,3818.625,"1,080,000","1,080,000",0,0,0,8585
8586,2619,Earthquake,residential,ho3,gulf,Lisa,4/30/13,7512.204,"372,400","372,400",0,0,0,8586
8587,2620,Earthquake,residential,ho3,gulf,Lisa,4/30/13,5097.567,"612,000","612,000",0,0,0,8587
8588,2621,Earthquake,residential,ho3,gulf,Lisa,4/30/13,2951.223,"1,100,000","1,100,000",0,0,0,8588
8589,2622,Earthquake,residential,ho3,gulf,Wayne,4/30/13,8048.79,"396,000","396,000",0,0,0,8589
8590,2623,Earthquake,residential,ho3,gulf,Jacob,4/30/13,4071.936,"750,000","750,000",0,0,0,8590
8591,2624,Earthquake,residential,ho3,gulf,Lisa,4/30/13,6589.258,"546,000","546,000",0,0,0,8591
8592,2625,Earthquake,residential,ho3,gulf,Jacob,4/30/13,4241.75,"487,800","487,800",0,0,0,8592
8593,2626,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3446.781,"1,080,000","1,080,000",0,0,0,8593
8594,2627,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3498.404,"690,000","690,000",0,0,0,8594
8595,2628,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2203.43,"909,000","909,000",0,0,0,8595
8596,2629,Earthquake,residential,ho3,pacific,Lisa,4/30/13,4712.076,"459,000","459,000",0,0,0,8596
8597,2630,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5303.804,"900,000","900,000",0,0,0,8597
8598,2631,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7650.87,"1,121,400","1,121,400",0,0,0,8598
8599,2632,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2308.86,"900,000","900,000",0,0,0,8599
8600,2633,Earthquake,residential,ho3,pacific,Lisa,4/30/13,7154.252,"1,044,000","1,044,000",0,0,0,8600
8601,2634,Earthquake,residential,ho3,pacific,Wayne,4/30/13,8223.363,"864,000","864,000",0,0,0,8601
8602,2635,Earthquake,residential,ho3,pacific,Lisa,4/30/13,4410.704,"852,000","852,000",0,0,0,8602
8603,2636,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2770.692,"1,321,200","1,321,200",0,0,0,8603
8604,2637,Earthquake,residential,ho3,pacific,Jacob,4/30/13,5719.66,"657,134","657,134",0,0,0,8604
8605,2638,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3228.988,"640,000","640,000",0,0,0,8605
8606,2639,Earthquake,residential,ho3,pacific,Wayne,4/30/13,5986.968,"630,000","630,000",0,0,0,8606
8607,2640,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4940.442,"1,470,000","1,470,000",0,0,0,8607
8608,2641,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7780.53,"485,000","485,000",0,0,0,8608
8609,2642,Earthquake,residential,ho3,pacific,Wayne,4/30/13,2292.3,"585,000","585,000",0,0,0,8609
8610,2643,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3104.76,"1,206,000","1,206,000",0,0,0,8610
8611,2644,Earthquake,residential,ho3,pacific,Lisa,4/30/13,6024.183,"990,000","990,000",0,0,0,8611
8612,2645,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3690.54,"594,000","594,000",0,0,0,8612
8613,2646,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3257.478,"1,524,145","1,524,145",0,0,0,8613
8614,2647,Earthquake,residential,ho3,pacific,Lisa,4/30/13,6063.616,"615,600","615,600",0,0,0,8614
8615,2648,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2565.376,"513,400","513,400",0,0,0,8615
8616,2649,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3498.24,"720,000","720,000",0,0,0,8616
8617,2650,Earthquake,residential,ho3,pacific,Jacob,4/30/13,5474.2,"576,000","576,000",0,0,0,8617
8618,2651,Earthquake,residential,ho3,pacific,Lisa,4/30/13,2874.95,"1,197,000","1,197,000",0,0,0,8618
8619,2652,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4092.6,"1,089,999","1,089,999",0,0,0,8619
8620,2653,Earthquake,residential,ho3,pacific,Wayne,4/30/13,6002.48,"1,200,000","1,200,000",0,0,0,8620
8621,2654,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5704.293,"901,800","901,800",0,0,0,8621
